file,folder,label,img_w,img_h,x1,y1,x2,y2,dx,dy,length,length_rel_diag,angle_deg
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_04_Pro.json,128,hour_hand,1280,720,326.2903225806452,355.1612903225806,312.5806451612903,338.22580645161287,-13.709677419354875,-16.935483870967744,21.789122719526308,0.014836614326362392,231.00900595749445
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_04_Pro.json,128,minute_hand,1280,720,326.2903225806452,355.1612903225806,298.8709677419355,372.9032258064516,-27.419354838709694,17.741935483870975,32.6588011795429,0.022237978265549973,147.0947570770121
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_24_Pro.json,129,hour_hand,1280,720,550.483870967742,281.7741935483871,498.06451612903226,213.2258064516129,-52.419354838709694,-68.54838709677418,86.29409096384151,0.05875923334569131,232.59464336859145
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_24_Pro.json,129,minute_hand,1280,720,553.7096774193549,284.1935483870967,423.06451612903226,283.3870967741935,-130.64516129032262,-0.8064516129032313,130.64765031480042,0.08896038749779879,180.35367315924645
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_26_Pro.json,129,hour_hand,1280,720,947.2580645161291,327.7419354838709,921.4516129032259,293.0645161290322,-25.806451612903288,-34.67741935483872,43.226107365346486,0.029433451363090075,233.34389158403303
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_26_Pro.json,129,minute_hand,1280,720,947.2580645161291,327.7419354838709,880.3225806451613,328.54838709677415,-66.9354838709678,0.8064516129032313,66.9403418369263,0.04558090968110935,179.30972280213493
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_27_Pro.json,129,hour_hand,1280,720,188.38709677419357,284.1935483870967,167.4193548387097,260.8064516129032,-20.967741935483872,-23.387096774193537,31.410229184113614,0.02138780263464767,228.1221304621157
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_27_Pro.json,129,minute_hand,1280,720,188.38709677419357,283.3870967741935,139.1935483870968,283.3870967741935,-49.19354838709677,0.0,49.19354838709677,0.03349679168636435,180.0
D:\nguye\Downloads\Watch_face\Camera Roll\13\WIN_20251108_15_26_27_Pro.json,13,minute_hand,1280,720,627.0967741935484,204.3548387096774,686.7741935483872,111.61290322580643,59.677419354838776,-92.74193548387098,110.28354808468838,0.07509409582649479,302.7604001630682
D:\nguye\Downloads\Watch_face\Camera Roll\13\WIN_20251108_15_26_30_Pro.json,13,hour_hand,1280,720,958.5483870967743,310.8064516129032,1012.5806451612904,227.74193548387095,54.0322580645161,-83.06451612903223,99.09187025836539,0.06747347659774294,303.04341575685083
D:\nguye\Downloads\Watch_face\Camera Roll\13\WIN_20251108_15_26_30_Pro.json,13,minute_hand,1280,720,953.7096774193549,314.0322580645161,1013.3870967741937,226.93548387096774,59.677419354838776,-87.09677419354836,105.58050225195576,0.07189170543760003,304.41836447905627
D:\nguye\Downloads\Watch_face\Camera Roll\13\WIN_20251108_15_26_32_Pro.json,13,minute_hand,1280,720,222.25806451612905,246.29032258064515,258.5483870967742,178.54838709677418,36.29032258064515,-67.74193548387098,76.85022664968673,0.0523287324768313,298.17859010995915
D:\nguye\Downloads\Watch_face\Camera Roll\13\WIN_20251108_15_26_34_Pro.json,13,minute_hand,1280,720,523.8709677419355,238.2258064516129,546.4516129032259,198.70967741935482,22.580645161290363,-39.51612903225808,45.51274535329829,0.0309904652166514,299.74488129694225
D:\nguye\Downloads\Watch_face\Camera Roll\13\WIN_20251108_15_26_35_Pro.json,13,minute_hand,1280,720,791.6129032258065,351.12903225806446,812.5806451612904,315.64516129032256,20.9677419354839,-35.48387096774189,41.21591077155042,0.0280646715381184,300.5792268724891
D:\nguye\Downloads\Watch_face\Camera Roll\13\WIN_20251108_15_26_38_Pro.json,13,minute_hand,1280,720,353.7096774193548,359.1935483870967,381.1290322580645,318.0645161290322,27.419354838709694,-41.12903225806451,49.430944905554696,0.0336584393411194,303.6900675259798
D:\nguye\Downloads\Watch_face\Camera Roll\130\WIN_20251108_16_46_48_Pro.json,130,hour_hand,1280,720,780.3225806451613,332.5806451612903,739.1935483870968,278.54838709677415,-41.12903225806451,-54.03225806451616,67.90494979038996,0.04623772897419897,232.721825800131
D:\nguye\Downloads\Watch_face\Camera Roll\130\WIN_20251108_16_46_48_Pro.json,130,minute_hand,1280,720,779.5161290322582,334.1935483870967,688.3870967741937,289.83870967741933,-91.12903225806451,-44.35483870967738,101.35014670563066,0.06901117855672806,205.95337570236416
D:\nguye\Downloads\Watch_face\Camera Roll\130\WIN_20251108_16_46_50_Pro.json,130,minute_hand,1280,720,976.2903225806452,347.09677419354836,927.0967741935484,323.7096774193548,-49.193548387096826,-23.387096774193537,54.46982190570417,0.03708950334729895,205.42687416958978
D:\nguye\Downloads\Watch_face\Camera Roll\130\WIN_20251108_16_46_50_Pro.json,130,hour_hand,1280,720,976.2903225806452,348.7096774193548,955.3225806451613,319.67741935483866,-20.9677419354839,-29.032258064516157,35.81226340512023,0.024385228682002734,234.1623470457217
D:\nguye\Downloads\Watch_face\Camera Roll\130\WIN_20251108_16_46_51_Pro.json,130,hour_hand,1280,720,473.8709677419355,348.7096774193548,455.3225806451613,325.3225806451612,-18.548387096774206,-23.387096774193594,29.849605682777057,0.020325145395251883,231.58194465517803
D:\nguye\Downloads\Watch_face\Camera Roll\130\WIN_20251108_16_46_51_Pro.json,130,minute_hand,1280,720,473.8709677419355,350.3225806451612,431.93548387096774,328.54838709677415,-41.935483870967744,-21.774193548387075,47.2514583073879,0.03217438683920301,207.43972794819928
D:\nguye\Downloads\Watch_face\Camera Roll\131\WIN_20251108_16_47_36_Pro.json,131,minute_hand,1280,720,639.1935483870968,304.3548387096774,581.1290322580646,218.06451612903226,-58.0645161290322,-86.29032258064512,104.00724880685209,0.07082044823724902,236.0635005333433
D:\nguye\Downloads\Watch_face\Camera Roll\131\WIN_20251108_16_47_38_Pro.json,131,minute_hand,1280,720,842.4193548387098,344.67741935483866,819.8387096774194,307.5806451612903,-22.580645161290363,-37.096774193548356,43.428748444633094,0.029571433400217204,238.67130713219575
D:\nguye\Downloads\Watch_face\Camera Roll\131\WIN_20251108_16_47_40_Pro.json,131,minute_hand,1280,720,281.1290322580645,364.83870967741933,255.3225806451613,326.9354838709677,-25.806451612903203,-37.903225806451644,45.85441605106291,0.03122311507752946,235.7509669931881
D:\nguye\Downloads\Watch_face\Camera Roll\132\WIN_20251108_16_48_02_Pro.json,132,hour_hand,1280,720,652.0967741935484,369.67741935483866,622.2580645161291,318.87096774193543,-29.838709677419274,-50.80645161290323,58.920659540670385,0.04012016053663476,239.5742161980388
D:\nguye\Downloads\Watch_face\Camera Roll\132\WIN_20251108_16_48_02_Pro.json,132,minute_hand,1280,720,652.0967741935484,370.4838709677419,651.2903225806452,280.1612903225806,-0.8064516129031745,-90.32258064516128,90.32618080382684,0.06150475746133167,269.488444133413
D:\nguye\Downloads\Watch_face\Camera Roll\132\WIN_20251108_16_48_03_Pro.json,132,minute_hand,1280,720,966.6129032258065,380.1612903225806,973.8709677419356,323.7096774193548,7.258064516129139,-56.451612903225794,56.91629028578674,0.03875534865388386,277.32640666016965
D:\nguye\Downloads\Watch_face\Camera Roll\132\WIN_20251108_16_48_03_Pro.json,132,hour_hand,1280,720,965.8064516129033,380.1612903225806,952.0967741935484,347.9032258064516,-13.709677419354875,-32.258064516129025,35.05050614854957,0.023866534158522978,246.9745079914719
D:\nguye\Downloads\Watch_face\Camera Roll\132\WIN_20251108_16_48_05_Pro.json,132,hour_hand,1280,720,313.38709677419354,324.51612903225805,297.258064516129,299.51612903225805,-16.129032258064512,-25.0,29.751397976930186,0.02025827396246028,237.17145820858747
D:\nguye\Downloads\Watch_face\Camera Roll\132\WIN_20251108_16_48_05_Pro.json,132,minute_hand,1280,720,314.19354838709677,323.7096774193548,312.5806451612903,278.54838709677415,-1.6129032258064626,-45.16129032258067,45.19008298749002,0.03077075847853482,267.95459151111277
D:\nguye\Downloads\Watch_face\Camera Roll\133\WIN_20251108_16_48_27_Pro.json,133,hour_hand,1280,720,673.8709677419355,323.7096774193548,639.1935483870968,258.3870967741935,-34.67741935483866,-65.32258064516134,73.95649366522825,0.05035833647665597,242.03776779562568
D:\nguye\Downloads\Watch_face\Camera Roll\133\WIN_20251108_16_48_27_Pro.json,133,minute_hand,1280,720,674.6774193548388,322.9032258064516,731.9354838709678,231.77419354838707,57.258064516129025,-91.12903225806451,107.6242838416338,0.07328335390384134,302.1419098270018
D:\nguye\Downloads\Watch_face\Camera Roll\133\WIN_20251108_16_48_29_Pro.json,133,minute_hand,1280,720,911.7741935483872,388.22580645161287,948.8709677419356,341.4516129032258,37.09677419354841,-46.774193548387075,59.69921136555402,0.0406502907905037,308.41805534482205
D:\nguye\Downloads\Watch_face\Camera Roll\133\WIN_20251108_16_48_29_Pro.json,133,hour_hand,1280,720,912.5806451612904,389.0322580645161,896.4516129032259,357.5806451612903,-16.129032258064512,-31.451612903225794,35.346140323888896,0.024067836904744653,242.85031830221683
D:\nguye\Downloads\Watch_face\Camera Roll\133\WIN_20251108_16_48_30_Pro.json,133,hour_hand,1280,720,260.96774193548384,348.7096774193548,242.4193548387097,320.4838709677419,-18.54838709677415,-28.225806451612925,33.77482514737407,0.02299789950711741,236.68936917543928
D:\nguye\Downloads\Watch_face\Camera Roll\133\WIN_20251108_16_48_30_Pro.json,133,minute_hand,1280,720,261.7741935483871,348.7096774193548,281.93548387096774,309.99999999999994,20.16129032258067,-38.709677419354875,43.64535202495104,0.029718922761044323,297.51200262385146
D:\nguye\Downloads\Watch_face\Camera Roll\134\WIN_20251108_16_48_48_Pro.json,134,hour_hand,1280,720,692.4193548387098,352.7419354838709,660.1612903225807,285.8064516129032,-32.258064516129025,-66.93548387096774,74.30303982588684,0.05059430612987039,244.2692943984688
D:\nguye\Downloads\Watch_face\Camera Roll\134\WIN_20251108_16_48_48_Pro.json,134,minute_hand,1280,720,692.4193548387098,353.54838709677415,795.6451612903227,308.3870967741935,103.22580645161293,-45.16129032258067,112.6725754617612,0.07672082849788346,336.3706222693432
D:\nguye\Downloads\Watch_face\Camera Roll\134\WIN_20251108_16_48_50_Pro.json,134,minute_hand,1280,720,906.9354838709678,308.3870967741935,967.4193548387098,280.96774193548384,60.48387096774195,-27.419354838709637,66.40873185819413,0.04521892667114509,335.61362889819867
D:\nguye\Downloads\Watch_face\Camera Roll\134\WIN_20251108_16_48_50_Pro.json,134,hour_hand,1280,720,907.741935483871,308.3870967741935,890.8064516129033,272.9032258064516,-16.935483870967687,-35.48387096774189,39.31813465564157,0.026772440883770437,244.4861295724658
D:\nguye\Downloads\Watch_face\Camera Roll\134\WIN_20251108_16_48_51_Pro.json,134,hour_hand,1280,720,348.06451612903226,304.3548387096774,332.741935483871,275.3225806451612,-15.322580645161281,-29.032258064516157,32.827632962980054,0.022352938931435078,242.1759036157468
D:\nguye\Downloads\Watch_face\Camera Roll\134\WIN_20251108_16_48_51_Pro.json,134,minute_hand,1280,720,348.8709677419355,305.1612903225806,388.38709677419354,284.1935483870967,39.51612903225805,-20.9677419354839,44.7344459624473,0.030460506849757134,332.0490309721098
D:\nguye\Downloads\Watch_face\Camera Roll\135\WIN_20251108_16_49_15_Pro.json,135,hour_hand,1280,720,589.1935483870968,244.6774193548387,557.741935483871,179.3548387096774,-31.45161290322585,-65.32258064516128,72.49995514728242,0.049366552616405004,244.2900462191887
D:\nguye\Downloads\Watch_face\Camera Roll\135\WIN_20251108_16_49_15_Pro.json,135,minute_hand,1280,720,590.0000000000001,246.29032258064515,694.8387096774194,239.03225806451613,104.83870967741927,-7.258064516129025,105.08965004864417,0.07155747514638904,356.0396881695416
D:\nguye\Downloads\Watch_face\Camera Roll\135\WIN_20251108_16_49_17_Pro.json,135,minute_hand,1280,720,865.0000000000001,384.99999999999994,915.0000000000001,384.1935483870967,50.0,-0.8064516129032313,50.00650321912095,0.03405034758041082,359.07595464722726
D:\nguye\Downloads\Watch_face\Camera Roll\135\WIN_20251108_16_49_17_Pro.json,135,hour_hand,1280,720,864.1935483870968,384.99999999999994,850.483870967742,354.3548387096774,-13.709677419354875,-30.645161290322562,33.57202951048169,0.02285981222887445,245.8977654988388
D:\nguye\Downloads\Watch_face\Camera Roll\135\WIN_20251108_16_49_19_Pro.json,135,hour_hand,1280,720,290.80645161290323,399.51612903225805,280.3225806451613,376.9354838709677,-10.48387096774195,-22.580645161290363,24.89572425876316,0.016951956439793883,245.09523119190482
D:\nguye\Downloads\Watch_face\Camera Roll\135\WIN_20251108_16_49_19_Pro.json,135,minute_hand,1280,720,291.61290322580646,400.3225806451612,329.51612903225805,401.12903225806446,37.90322580645159,0.8064516129032313,37.91180410820371,0.025814844553881517,1.2188752351313068
D:\nguye\Downloads\Watch_face\Camera Roll\136\WIN_20251108_16_49_55_Pro.json,136,hour_hand,1280,720,673.0645161290323,355.1612903225806,644.8387096774194,285.8064516129032,-28.225806451612925,-69.35483870967744,74.8785002673617,0.05098614772625506,247.85481996177668
D:\nguye\Downloads\Watch_face\Camera Roll\136\WIN_20251108_16_49_55_Pro.json,136,minute_hand,1280,720,673.0645161290323,355.1612903225806,769.8387096774194,407.5806451612903,96.77419354838707,52.419354838709694,110.05922632222725,0.07494135101352152,28.442928624363365
D:\nguye\Downloads\Watch_face\Camera Roll\136\WIN_20251108_16_49_57_Pro.json,136,minute_hand,1280,720,804.5161290322582,376.12903225806446,856.9354838709678,401.12903225806446,52.41935483870964,25.0,58.07571576577039,0.03954482278315936,25.497551493337802
D:\nguye\Downloads\Watch_face\Camera Roll\136\WIN_20251108_16_49_57_Pro.json,136,hour_hand,1280,720,804.5161290322582,376.12903225806446,791.6129032258065,341.4516129032258,-12.903225806451701,-34.67741935483866,37.00022499017567,0.025194133569954317,249.59011716619585
D:\nguye\Downloads\Watch_face\Camera Roll\136\WIN_20251108_16_49_58_Pro.json,136,hour_hand,1280,720,488.38709677419354,372.9032258064516,479.51612903225805,351.12903225806446,-8.870967741935488,-21.77419354838713,23.5119028017956,0.01600968696351187,247.83365417791754
D:\nguye\Downloads\Watch_face\Camera Roll\136\WIN_20251108_16_49_58_Pro.json,136,minute_hand,1280,720,488.38709677419354,373.7096774193548,521.4516129032259,391.4516129032258,33.06451612903231,17.741935483870975,37.52383911010276,0.02555067205262733,28.21735585472927
D:\nguye\Downloads\Watch_face\Camera Roll\137\WIN_20251108_16_50_19_Pro.json,137,hour_hand,1280,720,507.741935483871,386.6129032258064,474.6774193548387,293.0645161290322,-33.064516129032256,-93.5483870967742,99.21977098973241,0.0675605665576178,250.5341329916476
D:\nguye\Downloads\Watch_face\Camera Roll\137\WIN_20251108_16_50_19_Pro.json,137,minute_hand,1280,720,508.5483870967742,387.41935483870964,581.1290322580646,506.7741935483871,72.58064516129042,119.35483870967744,139.69082853015894,0.09511805383402076,58.69587650440899
D:\nguye\Downloads\Watch_face\Camera Roll\137\WIN_20251108_16_50_21_Pro.json,137,minute_hand,1280,720,802.9032258064517,372.09677419354836,838.3870967741937,425.3225806451612,35.48387096774195,53.22580645161287,63.96945811307076,0.043557980323801565,56.30993247402019
D:\nguye\Downloads\Watch_face\Camera Roll\137\WIN_20251108_16_50_21_Pro.json,137,hour_hand,1280,720,802.9032258064517,368.87096774193543,789.1935483870968,332.5806451612903,-13.709677419354875,-36.290322580645125,38.79359184130867,0.026415270035999323,249.30454926593666
D:\nguye\Downloads\Watch_face\Camera Roll\137\WIN_20251108_16_50_22_Pro.json,137,hour_hand,1280,720,453.7096774193548,372.9032258064516,445.64516129032256,348.7096774193548,-8.064516129032256,-24.19354838709677,25.50223919490628,0.01736494361263998,251.56505117707798
D:\nguye\Downloads\Watch_face\Camera Roll\137\WIN_20251108_16_50_22_Pro.json,137,minute_hand,1280,720,454.51612903225805,372.9032258064516,470.64516129032256,409.1935483870967,16.129032258064512,36.290322580645125,39.7131362975649,0.027041404765195752,66.0375110254218
D:\nguye\Downloads\Watch_face\Camera Roll\138\WIN_20251108_16_50_44_Pro.json,138,hour_hand,1280,720,645.6451612903227,365.64516129032256,630.3225806451613,309.1935483870967,-15.322580645161338,-56.45161290322585,58.49415421222131,0.039829745215752346,254.81416273779865
D:\nguye\Downloads\Watch_face\Camera Roll\138\WIN_20251108_16_50_44_Pro.json,138,minute_hand,1280,720,646.4516129032259,367.25806451612897,644.0322580645162,452.7419354838709,-2.419354838709637,85.48387096774195,85.51810026810197,0.058230847011751595,91.6211459136534
D:\nguye\Downloads\Watch_face\Camera Roll\138\WIN_20251108_16_50_46_Pro.json,138,minute_hand,1280,720,890.8064516129033,404.3548387096774,884.3548387096774,456.7741935483871,-6.4516129032258505,52.419354838709694,52.81488493559015,0.03596262633274082,97.01650174472296
D:\nguye\Downloads\Watch_face\Camera Roll\138\WIN_20251108_16_50_46_Pro.json,138,hour_hand,1280,720,890.8064516129033,403.54838709677415,884.3548387096774,367.25806451612897,-6.4516129032258505,-36.29032258064518,36.85933832911757,0.0250982012517626,259.9194020124576
D:\nguye\Downloads\Watch_face\Camera Roll\138\WIN_20251108_16_50_48_Pro.json,138,hour_hand,1280,720,335.16129032258067,375.3225806451612,323.06451612903226,344.67741935483866,-12.096774193548413,-30.645161290322562,32.9462874448637,0.02243373295001318,248.4590240814615
D:\nguye\Downloads\Watch_face\Camera Roll\138\WIN_20251108_16_50_48_Pro.json,138,minute_hand,1280,720,335.16129032258067,376.12903225806446,336.7741935483871,424.51612903225805,1.6129032258064058,48.387096774193594,48.41397103162467,0.032965963129859874,88.09084756700369
D:\nguye\Downloads\Watch_face\Camera Roll\139\WIN_20251108_16_51_09_Pro.json,139,hour_hand,1280,720,565.8064516129033,326.12903225806446,551.2903225806452,263.22580645161287,-14.51612903225805,-62.90322580645159,64.5564390199661,0.04395766641693372,257.0053832080835
D:\nguye\Downloads\Watch_face\Camera Roll\139\WIN_20251108_16_51_09_Pro.json,139,minute_hand,1280,720,566.6129032258065,326.12903225806446,515.8064516129033,404.3548387096774,-50.806451612903174,78.22580645161293,93.27685844034134,0.06351392812221175,123.00310069207639
D:\nguye\Downloads\Watch_face\Camera Roll\139\WIN_20251108_16_51_10_Pro.json,139,minute_hand,1280,720,806.1290322580646,344.67741935483866,779.5161290322582,384.99999999999994,-26.612903225806463,40.32258064516128,48.31311548629083,0.03289728873447212,123.4248111826038
D:\nguye\Downloads\Watch_face\Camera Roll\139\WIN_20251108_16_51_10_Pro.json,139,hour_hand,1280,720,805.3225806451613,343.87096774193543,800.483870967742,311.6129032258064,-4.838709677419388,-32.258064516129025,32.61894905831723,0.022210842223391522,261.46923439005184
D:\nguye\Downloads\Watch_face\Camera Roll\139\WIN_20251108_16_51_12_Pro.json,139,hour_hand,1280,720,307.741935483871,351.9354838709677,302.0967741935484,327.7419354838709,-5.645161290322562,-24.19354838709677,24.843422259273158,0.016916343046592175,256.8659776936037
D:\nguye\Downloads\Watch_face\Camera Roll\139\WIN_20251108_16_51_12_Pro.json,139,minute_hand,1280,720,307.741935483871,351.9354838709677,286.7741935483871,383.38709677419354,-20.9677419354839,31.45161290322585,37.80013433954188,0.025738806554973695,123.69006752597979
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_35_Pro.json,14,hour_hand,1280,720,571.4516129032259,381.7741935483871,617.4193548387098,310.8064516129032,45.9677419354839,-70.9677419354839,84.55444219003923,0.05757467450628913,302.93223104134665
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_35_Pro.json,14,minute_hand,1280,720,568.2258064516129,380.1612903225806,678.7096774193549,322.09677419354836,110.48387096774195,-58.064516129032256,124.81255456609844,0.0849871635045581,332.2759437640286
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_37_Pro.json,14,minute_hand,1280,720,1056.1290322580644,300.3225806451612,1152.9032258064515,250.32258064516128,96.77419354838707,-49.99999999999994,108.92770325743895,0.07417087615183271,332.6761086986535
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_37_Pro.json,14,hour_hand,1280,720,1052.9032258064515,304.3548387096774,1097.258064516129,246.29032258064515,44.35483870967755,-58.06451612903223,73.06736446773041,0.04975291205643542,307.37580749554826
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_41_Pro.json,14,hour_hand,1280,720,241.6129032258065,314.83870967741933,266.61290322580646,275.3225806451612,24.99999999999997,-39.51612903225811,46.76028714298139,0.031839939361517314,302.3196165081801
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_41_Pro.json,14,minute_hand,1280,720,243.22580645161293,317.25806451612897,306.93548387096774,281.7741935483871,63.70967741935482,-35.48387096774189,72.9248112492148,0.04965584494862559,330.8838537339211
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_43_Pro.json,14,hour_hand,1280,720,562.5806451612904,266.4516129032258,584.3548387096774,237.41935483870967,21.774193548387075,-29.032258064516128,36.290322580645146,0.024710747965350742,306.869897645844
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_43_Pro.json,14,minute_hand,1280,720,562.5806451612904,268.87096774193543,609.3548387096774,243.06451612903226,46.774193548387075,-25.806451612903174,53.42095213444897,0.03637530863303687,331.1134182330893
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_44_Pro.json,14,hour_hand,1280,720,891.6129032258065,346.2903225806451,919.8387096774194,318.0645161290322,28.225806451612925,-28.225806451612925,39.917318292789005,0.027180436040319667,315.0
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_44_Pro.json,14,minute_hand,1280,720,891.6129032258065,346.2903225806451,950.483870967742,326.12903225806446,58.87096774193549,-20.16129032258067,62.22755394793687,0.04237188574696871,341.0954241573883
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_46_Pro.json,14,minute_hand,1280,720,325.48387096774195,345.4838709677419,382.741935483871,321.2903225806451,57.258064516129025,-24.19354838709677,62.159582814655266,0.04232560295243833,337.09423034158283
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_46_Pro.json,14,hour_hand,1280,720,323.06451612903226,346.2903225806451,349.6774193548387,314.0322580645161,26.612903225806463,-32.258064516129025,41.81900697569088,0.028475330833478946,309.5226312711711
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_47_Pro.json,14,hour_hand,1280,720,531.1290322580646,347.9032258064516,547.2580645161291,326.9354838709677,16.129032258064512,-20.9677419354839,26.453579785252803,0.018012728914217836,307.5685920288274
D:\nguye\Downloads\Watch_face\Camera Roll\14\WIN_20251108_15_27_47_Pro.json,14,minute_hand,1280,720,531.1290322580646,348.7096774193548,566.6129032258065,330.96774193548384,35.48387096774184,-17.741935483870975,39.672173794351025,0.027013512643523408,333.4349488229219
D:\nguye\Downloads\Watch_face\Camera Roll\140\WIN_20251108_16_51_44_Pro.json,140,hour_hand,1280,720,623.0645161290323,366.4516129032258,610.1612903225807,293.87096774193543,-12.903225806451587,-72.58064516129036,73.71867665823513,0.050196402503525195,259.9194020124577
D:\nguye\Downloads\Watch_face\Camera Roll\140\WIN_20251108_16_51_44_Pro.json,140,minute_hand,1280,720,623.8709677419355,367.25806451612897,525.483870967742,419.67741935483866,-98.38709677419354,52.419354838709694,111.48008599458956,0.07590884049173854,151.95189424544694
D:\nguye\Downloads\Watch_face\Camera Roll\140\WIN_20251108_16_51_45_Pro.json,140,minute_hand,1280,720,956.1290322580646,307.5806451612903,890.0000000000001,344.67741935483866,-66.12903225806451,37.096774193548356,75.82360821640745,0.051629689107763055,150.70863782901577
D:\nguye\Downloads\Watch_face\Camera Roll\140\WIN_20251108_16_51_45_Pro.json,140,hour_hand,1280,720,955.3225806451613,307.5806451612903,949.6774193548388,261.6129032258064,-5.645161290322562,-45.9677419354839,46.31307746890722,0.03153542607097943,262.99873244250466
D:\nguye\Downloads\Watch_face\Camera Roll\140\WIN_20251108_16_51_46_Pro.json,140,hour_hand,1280,720,272.258064516129,414.0322580645161,266.61290322580646,382.5806451612903,-5.645161290322562,-31.451612903225794,31.954214122836998,0.0217582119824254,259.8244891569568
D:\nguye\Downloads\Watch_face\Camera Roll\140\WIN_20251108_16_51_46_Pro.json,140,minute_hand,1280,720,271.4516129032258,414.83870967741933,222.25806451612905,435.8064516129032,-49.19354838709674,20.967741935483843,53.47570854871094,0.03641259328238952,156.91486632719173
D:\nguye\Downloads\Watch_face\Camera Roll\141\WIN_20251108_16_52_15_Pro.json,141,hour_hand,1280,720,622.2580645161291,216.4516129032258,611.7741935483872,139.03225806451613,-10.48387096774195,-77.41935483870967,78.12597554021518,0.053197413355345655,262.2881075873411
D:\nguye\Downloads\Watch_face\Camera Roll\141\WIN_20251108_16_52_15_Pro.json,141,minute_hand,1280,720,623.0645161290323,215.64516129032256,506.1290322580645,215.64516129032256,-116.9354838709678,0.0,116.9354838709678,0.0796235212216858,180.0
D:\nguye\Downloads\Watch_face\Camera Roll\141\WIN_20251108_16_52_16_Pro.json,141,hour_hand,1280,720,890.0000000000001,344.67741935483866,885.9677419354839,301.9354838709677,-4.032258064516213,-42.741935483870975,42.93171501356829,0.02923299419736629,264.6106882400265
D:\nguye\Downloads\Watch_face\Camera Roll\141\WIN_20251108_16_52_16_Pro.json,141,minute_hand,1280,720,890.8064516129033,344.67741935483866,826.2903225806452,349.51612903225805,-64.51612903225805,4.838709677419388,64.69732619397283,0.04405359908440159,175.71084667118095
D:\nguye\Downloads\Watch_face\Camera Roll\141\WIN_20251108_16_52_17_Pro.json,141,hour_hand,1280,720,228.70967741935488,339.0322580645161,223.06451612903228,301.12903225806446,-5.645161290322591,-37.903225806451644,38.321304421021715,0.026093680846926065,261.52885536698517
D:\nguye\Downloads\Watch_face\Camera Roll\141\WIN_20251108_16_52_17_Pro.json,141,minute_hand,1280,720,228.70967741935488,339.83870967741933,164.1935483870968,337.41935483870964,-64.51612903225808,-2.419354838709694,64.56147599879174,0.04396109618843797,182.14758542829853
D:\nguye\Downloads\Watch_face\Camera Roll\142\WIN_20251108_16_52_38_Pro.json,142,hour_hand,1280,720,561.7741935483872,219.6774193548387,556.1290322580646,145.48387096774192,-5.645161290322562,-74.19354838709677,74.40800002864091,0.05066577546197358,265.64892204842613
D:\nguye\Downloads\Watch_face\Camera Roll\142\WIN_20251108_16_52_38_Pro.json,142,minute_hand,1280,720,562.5806451612904,220.48387096774192,468.2258064516129,160.0,-94.35483870967744,-60.48387096774192,112.07646601839164,0.07631492661640701,212.66091272167378
D:\nguye\Downloads\Watch_face\Camera Roll\142\WIN_20251108_16_52_40_Pro.json,142,minute_hand,1280,720,963.3870967741937,378.54838709677415,910.9677419354839,347.09677419354836,-52.41935483870975,-31.451612903225794,61.13094728466853,0.04162518610513084,210.96375653207346
D:\nguye\Downloads\Watch_face\Camera Roll\142\WIN_20251108_16_52_40_Pro.json,142,hour_hand,1280,720,962.5806451612904,380.1612903225806,959.3548387096774,337.41935483870964,-3.2258064516129252,-42.741935483870975,42.86349118038166,0.029186539334823847,265.68397248013434
D:\nguye\Downloads\Watch_face\Camera Roll\142\WIN_20251108_16_52_42_Pro.json,142,hour_hand,1280,720,178.70967741935488,404.3548387096774,177.0967741935484,368.87096774193543,-1.6129032258064626,-35.48387096774195,35.520508944427824,0.02418656770482581,267.3974377975002
D:\nguye\Downloads\Watch_face\Camera Roll\142\WIN_20251108_16_52_42_Pro.json,142,minute_hand,1280,720,178.70967741935488,404.3548387096774,129.51612903225808,376.9354838709677,-49.1935483870968,-27.419354838709694,56.318968586833215,0.038348621325288886,209.13429219722616
