file,folder,label,img_w,img_h,x1,y1,x2,y2,w,h,area,w_rel,h_rel,area_rel
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_09_Pro.json,121,knob,1280,720,920.6451612903227,335.8064516129032,935.1612903225807,356.7741935483871,14.51612903225805,20.9677419354839,304.37044745057244,0.011340725806451601,0.029121863799283196,0.0003302630723204996
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_10_Pro.json,121,knob,1280,720,423.8709677419355,299.51612903225805,437.5806451612903,321.2903225806451,13.709677419354819,21.774193548387075,298.51716961498363,0.010710685483870951,0.030241935483870937,0.00032391185939125827
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_10_Pro.json,121,face,1280,720,302.0967741935484,253.54838709677418,418.2258064516129,361.6129032258064,116.12903225806451,108.06451612903223,12549.427679500517,0.0907258064516129,0.15008960573476698,0.01361700052029136
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_13_Pro.json,121,face,1280,720,509.35483870967744,144.6774193548387,782.741935483871,408.38709677419354,273.38709677419354,263.7096774193549,72094.82310093653,0.2135836693548387,0.3662634408602151,0.0782278896494537
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_13_Pro.json,121,knob,1280,720,805.3225806451613,258.3870967741935,824.6774193548388,293.0645161290322,19.354838709677438,34.67741935483872,671.17585848075,0.015120967741935498,0.048163082437275996,0.0007282724158862305
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_15_Pro.json,121,knob,1280,720,919.0322580645162,352.7419354838709,933.5483870967743,373.7096774193548,14.51612903225805,20.9677419354839,304.37044745057244,0.011340725806451601,0.029121863799283196,0.0003302630723204996
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_15_Pro.json,121,face,1280,720,756.9354838709678,292.25806451612897,906.9354838709678,429.3548387096774,150.0,137.0967741935484,20564.51612903226,0.1171875,0.19041218637992835,0.02231392809139785
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_16_Pro.json,121,face,1280,720,351.2903225806452,326.12903225806446,458.5483870967742,421.2903225806451,107.25806451612902,95.16129032258067,10206.815816857443,0.0837953629032258,0.13216845878136205,0.011075103967944274
D:\nguye\Downloads\Watch_face\Camera Roll\121\WIN_20251108_16_43_16_Pro.json,121,knob,1280,720,469.03225806451616,368.87096774193543,477.9032258064516,382.5806451612903,8.87096774193543,13.709677419354875,121.61810613943769,0.006930443548387055,0.019041218637992883,0.00013196409086310514
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_30_Pro.json,122,knob,1280,720,683.5483870967743,372.09677419354836,702.9032258064517,403.54838709677415,19.354838709677438,31.451612903225794,608.740894901145,0.015120967741935498,0.04368279569892471,0.0006605261446409993
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_30_Pro.json,122,face,1280,720,431.1290322580645,291.4516129032258,662.5806451612904,506.7741935483871,231.45161290322585,215.32258064516128,49836.758584807496,0.18082157258064518,0.29905913978494625,0.05407634395052897
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_31_Pro.json,122,face,1280,720,726.2903225806452,154.3548387096774,1032.741935483871,442.25806451612897,306.45161290322574,287.9032258064516,88228.4079084287,0.2394153225806451,0.39986559139784944,0.09573394955341655
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_31_Pro.json,122,knob,1280,720,1044.8387096774193,275.3225806451612,1070.6451612903224,314.0322580645161,25.806451612903174,38.709677419354875,998.9594172736722,0.020161290322580606,0.0537634408602151,0.0010839403399236895
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_33_Pro.json,122,knob,1280,720,428.7096774193548,365.64516129032256,441.61290322580646,385.8064516129032,12.903225806451644,20.161290322580612,260.14568158168595,0.010080645161290347,0.028001792114695296,0.00028227613018846134
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_33_Pro.json,122,face,1280,720,276.2903225806452,303.54838709677415,418.2258064516129,443.87096774193543,141.93548387096774,140.32258064516128,19916.75338189386,0.11088709677419355,0.19489247311827956,0.02161106052722858
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_37_Pro.json,122,face,1280,720,528.7096774193549,167.25806451612902,811.7741935483872,447.09677419354836,283.0645161290323,279.83870967741933,79212.40894901146,0.2211441532258065,0.3886648745519713,0.08595096457141001
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_37_Pro.json,122,knob,1280,720,837.5806451612904,286.6129032258064,857.741935483871,320.4838709677419,20.161290322580612,33.87096774193549,682.8824141519241,0.015751008064516105,0.04704301075268818,0.0007409748417447092
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_39_Pro.json,122,knob,1280,720,907.741935483871,350.3225806451612,919.8387096774194,368.87096774193543,12.096774193548413,18.548387096774206,224.37565036420457,0.009450604838709697,0.02576164874551973,0.00024346316228754836
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_39_Pro.json,122,face,1280,720,769.8387096774194,301.12903225806446,898.0645161290323,422.9032258064516,128.22580645161293,121.77419354838713,15614.594172736739,0.10017641129032259,0.1691308243727599,0.016942919024236912
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_41_Pro.json,122,face,1280,720,294.03225806451616,267.25806451612897,401.2903225806452,374.51612903225805,107.25806451612902,107.25806451612908,11504.292403746102,0.0837953629032258,0.1489695340501793,0.012482956167259225
D:\nguye\Downloads\Watch_face\Camera Roll\122\WIN_20251108_16_43_41_Pro.json,122,knob,1280,720,410.16129032258067,309.1935483870967,419.83870967741933,324.51612903225805,9.677419354838662,15.322580645161338,148.2830385015606,0.007560483870967705,0.021281362007168524,0.00016089739420742252
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_43_52_Pro.json,123,knob,1280,720,723.8709677419355,237.41935483870967,752.9032258064517,279.3548387096774,29.032258064516213,41.935483870967715,1217.481789802292,0.022681451612903292,0.05824372759856627,0.001321052289282001
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_43_52_Pro.json,123,face,1280,720,331.93548387096774,74.51612903225805,696.4516129032259,430.96774193548384,364.5161290322581,356.4516129032258,129932.36212278878,0.2847782258064516,0.4950716845878136,0.1409856359839288
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_43_53_Pro.json,123,face,1280,720,778.7096774193549,255.96774193548387,952.0967741935484,430.96774193548384,173.38709677419354,174.99999999999997,30342.741935483864,0.1354586693548387,0.24305555555555552,0.03292398213485662
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_43_53_Pro.json,123,knob,1280,720,964.1935483870968,334.99999999999994,976.2903225806452,358.3870967741935,12.096774193548413,23.387096774193537,282.9084287200837,0.009450604838709697,0.03248207885304658,0.00030697529157995194
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_43_56_Pro.json,123,knob,1280,720,371.4516129032258,290.64516129032256,384.35483870967744,310.8064516129032,12.903225806451644,20.161290322580612,260.14568158168595,0.010080645161290347,0.028001792114695296,0.00028227613018846134
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_43_56_Pro.json,123,face,1280,720,214.1935483870968,234.19354838709677,356.93548387096774,368.87096774193543,142.74193548387095,134.67741935483866,19224.115504682613,0.11151713709677417,0.1870519713261648,0.020859500330601796
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_44_06_Pro.json,123,face,1280,720,564.1935483870968,160.0,940.8064516129033,526.9354838709678,376.61290322580646,366.9354838709678,138192.63787721127,0.2942288306451613,0.5096326164874553,0.14994860880773792
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_44_06_Pro.json,123,knob,1280,720,969.8387096774194,318.87096774193543,998.0645161290323,363.22580645161287,28.225806451612925,44.35483870967744,1251.9510926118642,0.0220514112903226,0.061603942652329775,0.0013584538765319706
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_44_07_Pro.json,123,knob,1280,720,952.0967741935484,372.9032258064516,965.8064516129033,400.3225806451612,13.709677419354875,27.419354838709637,375.9105098855363,0.010710685483870996,0.038082437275985606,0.00040788900812232674
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_44_07_Pro.json,123,face,1280,720,752.9032258064517,309.1935483870967,937.5806451612904,475.3225806451612,184.67741935483866,166.1290322580645,30680.2809573361,0.1442792338709677,0.2307347670250896,0.033290235413776154
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_44_09_Pro.json,123,face,1280,720,227.90322580645164,349.51612903225805,352.9032258064516,471.2903225806451,124.99999999999994,121.77419354838707,15221.774193548377,0.09765624999999996,0.16913082437275984,0.01651668206765232
D:\nguye\Downloads\Watch_face\Camera Roll\123\WIN_20251108_16_44_09_Pro.json,123,knob,1280,720,366.61290322580646,397.9032258064516,377.9032258064516,415.64516129032256,11.290322580645125,17.741935483870975,200.31217481789744,0.008820564516129004,0.02464157706093191,0.0002173526202451144
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_22_Pro.json,124,knob,1280,720,781.9354838709678,300.3225806451612,808.5483870967743,350.3225806451612,26.612903225806463,50.0,1330.6451612903231,0.0207913306451613,0.06944444444444445,0.0014438424059139792
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_22_Pro.json,124,face,1280,720,419.83870967741933,150.32258064516128,753.7096774193549,476.12903225806446,333.87096774193554,325.8064516129032,108777.31529656608,0.2608366935483871,0.4525089605734766,0.11803094107700313
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_24_Pro.json,124,face,1280,720,698.0645161290323,334.1935483870967,846.4516129032259,472.9032258064516,148.38709677419354,138.70967741935488,20582.72632674298,0.1159274193548387,0.19265232974910398,0.022333687420511047
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_24_Pro.json,124,knob,1280,720,855.3225806451613,396.2903225806451,866.6129032258065,414.83870967741933,11.290322580645125,18.548387096774206,209.4172736732565,0.008820564516129004,0.02576164874551973,0.0002272322848017106
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_25_Pro.json,124,knob,1280,720,371.4516129032258,351.12903225806446,382.741935483871,368.87096774193543,11.290322580645181,17.741935483870975,200.31217481789847,0.008820564516129049,0.02464157706093191,0.00021735262024511552
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_25_Pro.json,124,face,1280,720,255.3225806451613,301.9354838709677,363.38709677419354,405.96774193548384,108.06451612903223,104.03225806451616,11242.195629552549,0.08442540322580643,0.144489247311828,0.012198562966094345
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_29_Pro.json,124,face,1280,720,482.741935483871,101.1290322580645,783.5483870967743,395.4838709677419,300.8064516129033,294.3548387096774,88543.83454734652,0.23500504032258068,0.4088261648745519,0.09607620936127009
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_29_Pro.json,124,knob,1280,720,811.7741935483872,227.74193548387095,833.5483870967743,266.4516129032258,21.774193548387075,38.70967741935485,842.8720083246611,0.0170110887096774,0.05376344086021507,0.0009145746618106132
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_30_Pro.json,124,knob,1280,720,806.9354838709678,395.4838709677419,817.4193548387098,414.0322580645161,10.48387096774195,18.548387096774206,194.4588969823105,0.008190524193548399,0.02576164874551973,0.00021100140731587511
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_30_Pro.json,124,face,1280,720,656.1290322580646,336.6129032258064,794.0322580645162,473.7096774193548,137.9032258064516,137.0967741935484,18906.08740894901,0.1077368951612903,0.19041218637992835,0.02051441776144641
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_31_Pro.json,124,face,1280,720,229.5161290322581,283.3870967741935,343.2258064516129,395.4838709677419,113.70967741935482,112.09677419354841,12746.488033298649,0.08883568548387095,0.15568996415770614,0.013830824688909124
D:\nguye\Downloads\Watch_face\Camera Roll\124\WIN_20251108_16_44_31_Pro.json,124,knob,1280,720,356.1290322580645,332.5806451612903,367.4193548387097,351.12903225806446,11.290322580645181,18.54838709677415,209.41727367325691,0.008820564516129049,0.02576164874551965,0.00022723228480171106
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_44_Pro.json,125,knob,1280,720,794.8387096774194,284.99999999999994,819.0322580645162,322.09677419354836,24.193548387096826,37.09677419354841,897.5026014568183,0.018901209677419394,0.05152329749103946,0.0009738526491501934
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_44_Pro.json,125,face,1280,720,501.2903225806452,168.06451612903226,783.5483870967743,448.7096774193548,282.2580645161291,280.64516129032256,79214.36004162332,0.22051411290322584,0.3897849462365591,0.08595308164238642
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_45_Pro.json,125,face,1280,720,658.5483870967743,264.83870967741933,801.2903225806452,411.6129032258064,142.74193548387098,146.77419354838707,20950.83246618106,0.1115171370967742,0.20385304659498205,0.02273310814472771
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_45_Pro.json,125,knob,1280,720,809.3548387096774,324.51612903225805,820.6451612903227,343.0645161290322,11.290322580645238,18.54838709677415,209.41727367325797,0.008820564516129092,0.02576164874551965,0.0002272322848017122
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_46_Pro.json,125,knob,1280,720,347.258064516129,299.51612903225805,360.96774193548384,314.83870967741933,13.709677419354819,15.322580645161281,210.0676378772108,0.010710685483870951,0.021281362007168445,0.00022793797512718188
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_46_Pro.json,125,face,1280,720,217.4193548387097,249.51612903225805,339.19354838709677,364.0322580645161,121.77419354838707,114.51612903225805,13945.10926118626,0.09513608870967741,0.15905017921146952,0.015131411958752453
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_51_Pro.json,125,face,1280,720,499.6774193548387,132.5806451612903,764.1935483870968,391.4516129032258,264.5161290322581,258.8709677419355,68475.54630593133,0.20665322580645165,0.3595430107526882,0.07430072298820674
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_51_Pro.json,125,knob,1280,720,785.9677419354839,251.1290322580645,807.741935483871,284.1935483870967,21.774193548387075,33.0645161290322,719.9531737773133,0.0170110887096774,0.04592293906810028,0.0007811991902965639
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_53_Pro.json,125,knob,1280,720,919.0322580645162,338.22580645161287,930.3225806451613,359.99999999999994,11.290322580645125,21.774193548387075,245.837669094692,0.008820564516129004,0.030241935483870937,0.0002667509430280946
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_53_Pro.json,125,face,1280,720,757.741935483871,281.7741935483871,907.741935483871,422.9032258064516,150.0,141.1290322580645,21169.354838709678,0.1171875,0.19601254480286737,0.022970220094086023
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_55_Pro.json,125,face,1280,720,241.6129032258065,247.9032258064516,358.5483870967742,365.64516129032256,116.93548387096772,117.74193548387098,13768.210197710716,0.09135584677419353,0.1635304659498208,0.014939464190224301
D:\nguye\Downloads\Watch_face\Camera Roll\125\WIN_20251108_16_44_55_Pro.json,125,knob,1280,720,367.4193548387097,297.9032258064516,382.741935483871,315.64516129032256,15.322580645161281,17.741935483870975,271.8522372528615,0.011970766129032251,0.02464157706093191,0.0002949785560469418
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_06_Pro.json,126,knob,1280,720,738.3870967741937,161.61290322580643,764.1935483870968,195.48387096774192,25.806451612903174,33.87096774193549,874.0894901144625,0.020161290322580606,0.04704301075268818,0.0009484477974332275
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_06_Pro.json,126,face,1280,720,436.7741935483871,37.41935483870966,720.6451612903227,325.3225806451612,283.8709677419356,287.9032258064516,81727.36732570242,0.22177419354838718,0.39986559139784944,0.08867986906000697
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_08_Pro.json,126,face,1280,720,745.6451612903227,317.25806451612897,880.3225806451613,447.9032258064516,134.67741935483866,130.64516129032262,17594.953173777314,0.10521673387096771,0.18145161290322587,0.019091746065296566
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_08_Pro.json,126,knob,1280,720,886.7741935483872,368.0645161290322,899.6774193548388,391.4516129032258,12.903225806451587,23.387096774193594,301.7689906347555,0.010080645161290303,0.03248207885304666,0.0003274403110186149
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_09_Pro.json,126,knob,1280,720,373.06451612903226,389.0322580645161,384.35483870967744,407.5806451612903,11.290322580645181,18.548387096774206,209.41727367325754,0.008820564516129049,0.02576164874551973,0.00022723228480171174
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_09_Pro.json,126,face,1280,720,248.06451612903228,336.6129032258064,367.4193548387097,453.54838709677415,119.35483870967741,116.93548387096774,13956.81581685744,0.09324596774193547,0.162410394265233,0.015144114384610937
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_13_Pro.json,126,face,1280,720,412.5806451612903,119.67741935483869,664.1935483870968,371.2903225806451,251.61290322580652,251.61290322580643,63309.053069719055,0.19657258064516134,0.3494623655913978,0.0686947190426639
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_13_Pro.json,126,knob,1280,720,687.5806451612904,227.74193548387095,709.3548387096774,260.8064516129032,21.774193548387075,33.06451612903223,719.953173777314,0.0170110887096774,0.04592293906810031,0.0007811991902965646
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_15_Pro.json,126,knob,1280,720,866.6129032258065,232.5806451612903,881.9354838709678,257.5806451612903,15.322580645161338,25.0,383.06451612903345,0.011970766129032296,0.034722222222222224,0.00041565160170251025
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_15_Pro.json,126,face,1280,720,688.3870967741937,168.06451612903226,853.7096774193549,330.1612903225806,165.32258064516122,162.09677419354836,26798.257023933387,0.1291582661290322,0.2251344086021505,0.029077969861038833
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_16_Pro.json,126,face,1280,720,205.3225806451613,292.25806451612897,328.7096774193548,409.1935483870967,123.38709677419351,116.93548387096774,14428.32986472424,0.09639616935483868,0.162410394265233,0.015655739870577518
D:\nguye\Downloads\Watch_face\Camera Roll\126\WIN_20251108_16_45_16_Pro.json,126,knob,1280,720,338.38709677419354,343.87096774193543,349.6774193548387,360.8064516129032,11.290322580645181,16.935483870967744,191.2070759625394,0.008820564516129049,0.02352150537634409,0.0002074729556885193
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_28_Pro.json,127,knob,1280,720,740.0000000000001,175.32258064516128,759.3548387096774,206.77419354838707,19.354838709677324,31.451612903225794,608.7408949011414,0.01512096774193541,0.04368279569892471,0.0006605261446409954
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_28_Pro.json,127,face,1280,720,462.5806451612903,57.5806451612903,725.483870967742,322.9032258064516,262.90322580645164,265.3225806451613,69754.16233090531,0.20539314516129034,0.36850358422939067,0.07568811016808302
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_29_Pro.json,127,face,1280,720,760.9677419354839,271.2903225806451,887.5806451612904,396.2903225806451,126.61290322580646,125.0,15826.612903225809,0.0989163306451613,0.1736111111111111,0.017172974070340505
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_29_Pro.json,127,knob,1280,720,893.2258064516129,325.3225806451612,906.1290322580646,343.87096774193543,12.903225806451701,18.548387096774206,239.3340270551527,0.010080645161290392,0.02576164874551973,0.0002596940397733862
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_31_Pro.json,127,knob,1280,720,359.35483870967744,347.09677419354836,373.06451612903226,365.64516129032256,13.709677419354819,18.548387096774206,254.29240374609762,0.010710685483870951,0.02576164874551973,0.0002759249172592205
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_31_Pro.json,127,face,1280,720,238.38709677419357,296.2903225806451,350.48387096774195,409.1935483870967,112.09677419354838,112.90322580645159,12656.087408949008,0.08757560483870967,0.15681003584229386,0.013732733733668628
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_35_Pro.json,127,face,1280,720,490.0,170.48387096774192,706.9354838709678,378.54838709677415,216.9354838709678,208.06451612903223,45136.57648283039,0.1694808467741936,0.2889784946236559,0.04897631996834895
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_35_Pro.json,127,knob,1280,720,724.6774193548388,258.3870967741935,742.4193548387098,290.64516129032256,17.741935483870975,32.25806451612908,572.3204994797097,0.013860887096774199,0.044802867383512614,0.0006210074864146155
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_36_Pro.json,127,knob,1280,720,867.4193548387098,265.64516129032256,883.5483870967743,289.83870967741933,16.129032258064512,24.19354838709677,390.2185223725284,0.0126008064516129,0.0336021505376344,0.00042341419528269143
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_36_Pro.json,127,face,1280,720,727.9032258064517,215.64516129032256,858.5483870967743,339.83870967741933,130.64516129032256,124.19354838709677,16225.286160249736,0.1020665322580645,0.1724910394265233,0.017605562239854315
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_40_Pro.json,127,face,1280,720,272.258064516129,246.29032258064515,389.19354838709677,353.54838709677415,116.93548387096774,107.258064516129,12542.27367325702,0.09135584677419355,0.14896953405017915,0.013609237926711176
D:\nguye\Downloads\Watch_face\Camera Roll\127\WIN_20251108_16_45_40_Pro.json,127,knob,1280,720,399.6774193548387,289.83870967741933,411.7741935483871,308.3870967741935,12.096774193548356,18.54838709677415,224.37565036420284,0.009450604838709653,0.02576164874551965,0.0002434631622875465
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_01_Pro.json,128,knob,1280,720,819.0322580645162,301.9354838709677,840.8064516129033,334.1935483870967,21.774193548387075,32.258064516129025,702.3933402705507,0.0170110887096774,0.04480286738351254,0.000762145551508844
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_01_Pro.json,128,face,1280,720,559.3548387096774,204.3548387096774,801.2903225806452,429.3548387096774,241.9354838709678,224.99999999999997,54435.48387096775,0.1890120967741936,0.31249999999999994,0.05906628024193549
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_02_Pro.json,128,face,1280,720,860.1612903225807,299.51612903225805,1014.1935483870968,439.83870967741933,154.0322580645161,140.32258064516128,21614.203954214354,0.1203377016129032,0.19489247311827956,0.023452912276708284
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_02_Pro.json,128,knob,1280,720,1020.6451612903227,351.9354838709677,1031.1290322580644,373.7096774193548,10.483870967741723,21.77419354838713,228.27783558792498,0.00819052419354822,0.030241935483871017,0.00024769730424037
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_04_Pro.json,128,knob,1280,720,389.19354838709677,347.9032258064516,401.2903225806452,362.41935483870964,12.096774193548413,14.51612903225805,175.59833506763806,0.009450604838709697,0.020161290322580624,0.00019053638787721144
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_04_Pro.json,128,face,1280,720,270.64516129032256,304.3548387096774,381.93548387096774,408.38709677419354,111.29032258064518,104.03225806451616,11577.78355879293,0.08694556451612905,0.144489247311828,0.012562699174037467
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_08_Pro.json,128,face,1280,720,468.2258064516129,315.64516129032256,760.9677419354839,601.9354838709678,292.741935483871,286.29032258064524,83809.18314255986,0.2287046370967742,0.39762544802867394,0.09093878379184013
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_08_Pro.json,128,knob,1280,720,785.1612903225807,427.7419354838709,806.9354838709678,463.22580645161287,21.774193548387075,35.48387096774195,772.6326742976062,0.0170110887096774,0.04928315412186382,0.0008383601066597289
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_09_Pro.json,128,knob,1280,720,918.2258064516129,326.9354838709677,931.1290322580646,350.3225806451612,12.903225806451701,23.387096774193537,301.76899063475736,0.010080645161290392,0.03248207885304658,0.0003274403110186169
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_09_Pro.json,128,face,1280,720,769.8387096774194,276.9354838709677,909.3548387096774,411.6129032258064,139.51612903225805,134.67741935483872,18789.672216441206,0.1089969758064516,0.18705197132616488,0.020388099193187074
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_11_Pro.json,128,face,1280,720,226.29032258064518,291.4516129032258,331.93548387096774,397.9032258064516,105.64516129032256,106.4516129032258,11246.09781477627,0.0825352822580645,0.14784946236559138,0.012202797108047168
D:\nguye\Downloads\Watch_face\Camera Roll\128\WIN_20251108_16_46_11_Pro.json,128,knob,1280,720,344.03225806451616,338.22580645161287,352.9032258064516,353.54838709677415,8.87096774193543,15.322580645161281,135.9261186264299,0.006930443548387055,0.021281362007168445,0.00014748927802346997
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_24_Pro.json,129,knob,1280,720,770.6451612903227,257.5806451612903,802.9032258064517,306.7741935483871,32.258064516129025,49.19354838709677,1586.8886576482826,0.0252016129032258,0.06832437275985662,0.0017218843941496122
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_24_Pro.json,129,face,1280,720,372.258064516129,96.29032258064515,734.3548387096774,459.99999999999994,362.0967741935484,363.70967741935476,131698.10093652442,0.2828881048387097,0.5051523297491038,0.14290158521758292
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_26_Pro.json,129,face,1280,720,856.9354838709678,239.83870967741933,1049.6774193548385,414.83870967741933,192.74193548387075,175.0,33729.83870967738,0.15057963709677402,0.24305555555555555,0.036599217349910354
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_26_Pro.json,129,knob,1280,720,1056.9354838709678,311.6129032258064,1070.6451612903224,337.41935483870964,13.709677419354648,25.80645161290323,353.79812695108774,0.01071068548387082,0.03584229390681004,0.0003838955370563018
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_27_Pro.json,129,knob,1280,720,269.03225806451616,272.09677419354836,282.741935483871,290.64516129032256,13.709677419354819,18.548387096774206,254.29240374609762,0.010710685483870951,0.02576164874551973,0.0002759249172592205
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_27_Pro.json,129,face,1280,720,118.22580645161291,221.29032258064515,259.35483870967744,346.2903225806451,141.1290322580645,124.99999999999997,17641.12903225806,0.1102570564516129,0.17361111111111108,0.019141850078405014
D:\nguye\Downloads\Watch_face\Camera Roll\129\WIN_20251108_16_46_31_Pro.json,129,face,1280,720,452.0967741935484,132.5806451612903,773.0645161290323,434.1935483870967,320.9677419354839,301.6129032258064,96808.01248699271,0.2507560483870968,0.41890681003584224,0.10504341632703201
